,Name,player,Team,opp,venue,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,rank_group,exp_pts
80,James Bazley,JJ Bazley,Adelaide Strikers,Sydney Thunder,Other,0,1,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,32.40650353043736
81,James Bazley,JJ Bazley,Adelaide Strikers,Melbourne Stars,Adelaide Oval,1,2,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,40.67875736666675
82,James Bazley,JJ Bazley,Adelaide Strikers,Brisbane Heat,GABBA,0,2,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,27.960266612698312
83,James Bazley,JJ Bazley,Adelaide Strikers,Hobart Hurricanes,Adelaide Oval,1,3,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,34.372666968542596
84,James Bazley,JJ Bazley,Adelaide Strikers,Perth Scorchers,Adelaide Oval,1,4,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,29.557279033333312
85,James Bazley,JJ Bazley,Adelaide Strikers,Melbourne Renegades,Marvel,0,4,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,27.352780473631853
86,James Bazley,JJ Bazley,Adelaide Strikers,Hobart Hurricanes,Hobart,0,5,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,38.114630802564164
87,James Bazley,JJ Bazley,Adelaide Strikers,Brisbane Heat,Adelaide Oval,1,7,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,28.118444442857015
88,James Bazley,JJ Bazley,Adelaide Strikers,Sydney Sixers,Adelaide Oval,1,8,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,24.938207058585782
89,James Bazley,JJ Bazley,Adelaide Strikers,Perth Scorchers,Perth Stadium,0,9,James Bazley,153.0,21.857142857142858,58.0,1.0,14.0,22.025958711094894,7.0,730.0,48.66666666666666,146.0,3.0,35.0,44.093515342259735,15.0,660.0,60.0,115.0,23.0,56.0,28.421822601655933,11.0,14,6,Low,30.41303217721575
