,match_id,player,season,resp_var,team,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,Home_f,rank,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder,venue_Adelaide Oval,venue_GABBA,venue_Hobart,venue_Marvel,venue_Melbourne Cricket Ground,venue_Other,venue_Perth Stadium,venue_SCG,venue_Sydney Showground,rank_group_High,rank_group_Low,rank_group_Middle,Home_Adelaide Strikers,Home_Melbourne Stars,Home_Melbourne Renegades,Home_Brisbane Heat,Home_Perth Scorchers,Home_Sydney Sixers,Home_Sydney Thunder,Home_Hobart Hurricanes
44,1023645.0,AJ Turner,6,22.0,Perth Scorchers,37.0,12.333333333333334,34.0,1.0,2.0,18.77054430040145,3.0,261.0,29.0,85.0,0.0,23.0,30.540956108150905,9.0,172.0,28.666666666666668,94.0,1.0,9.0,38.396180365586716,6.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
45,1023645.0,AJ Tye,6,34.0,Perth Scorchers,380.0,47.5,97.0,3.0,46.5,36.473082050818164,8.0,558.0,55.8,125.0,11.0,47.0,33.50223873116541,10.0,106.0,35.333333333333336,40.0,31.0,35.0,4.509249752822895,3.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
46,1023645.0,BW Hilfenhaus,6,51.0,Melbourne Stars,236.0,39.333333333333336,62.0,2.0,45.5,21.33229164123411,6.0,343.0,57.166666666666664,118.0,6.0,50.0,50.33256070047168,6.0,326.0,40.75,70.0,11.0,39.5,22.224503851122783,8.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47,1023645.0,DJ Hussey,6,31.0,Melbourne Stars,219.0,43.8,63.0,25.0,49.0,15.22169504358828,5.0,37.0,9.25,11.0,8.0,9.0,1.2583057392117916,4.0,300.0,42.857142857142854,82.0,11.0,38.0,28.457152419199005,7.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
48,1023645.0,DJ Worrall,6,67.0,Melbourne Stars,154.0,51.333333333333336,97.0,6.0,51.0,45.50091574170056,3.0,11.0,11.0,11.0,11.0,11.0,,1.0,68.0,34.0,54.0,14.0,34.0,28.284271247461902,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49,1023645.0,EP Gulbis,6,30.0,Melbourne Stars,145.0,36.25,90.0,1.0,27.0,37.88029390945464,4.0,102.0,25.5,43.0,5.0,27.0,15.695009822658072,4.0,141.0,23.5,51.0,0.0,21.5,18.66279721799495,6.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
50,1023645.0,IR Bell,6,51.0,Perth Scorchers,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
51,1023645.0,JA Richardson,6,37.0,Perth Scorchers,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52,1023645.0,KP Pietersen,6,5.0,Melbourne Stars,344.0,49.142857142857146,109.0,1.0,27.0,49.34378911078398,7.0,359.0,44.875,98.0,0.0,40.0,37.10771001903974,8.0,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53,1023645.0,LJ Wright,6,0.01,Melbourne Stars,323.0,40.375,154.0,0.0,18.0,51.47242673787311,8.0,213.0,23.666666666666668,64.0,1.0,13.0,23.916521486202797,9.0,464.0,51.55555555555556,131.0,9.0,48.0,43.157013077572664,9.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,1023645.0,M Klinger,6,22.0,Perth Scorchers,340.0,42.5,115.0,0.0,37.0,35.588922835222604,8.0,436.0,43.6,150.0,5.0,27.0,47.11027252922422,10.0,167.0,27.833333333333332,57.0,1.0,29.5,24.725829948995983,6.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,1023645.0,MA Beer,6,5.0,Melbourne Stars,323.0,40.375,74.0,20.0,35.0,16.90255686490741,8.0,331.0,36.77777777777778,89.0,3.0,25.0,31.617944975036632,9.0,82.0,41.0,60.0,22.0,41.0,26.870057685088806,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
56,1023645.0,MG Johnson,6,136.0,Perth Scorchers,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,1023645.0,MP Stoinis,6,31.0,Melbourne Stars,390.0,48.75,104.0,0.0,46.0,39.0631357091129,8.0,,,,,,,,153.0,30.6,56.0,11.0,25.0,17.615334229017623,5.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
58,1023645.0,RJ Quiney,6,0.01,Melbourne Stars,2.0,1.0,2.0,0.0,1.0,1.4142135623730951,2.0,86.0,28.666666666666668,60.0,7.0,19.0,27.79088579612628,3.0,55.0,27.5,42.0,13.0,27.5,20.506096654409877,2.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,1023645.0,SE Gotch,6,48.0,Melbourne Stars,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
60,1023645.0,SE Marsh,6,71.0,Perth Scorchers,268.0,53.6,101.0,4.0,57.0,37.14565923496311,5.0,232.0,77.33333333333333,109.0,35.0,88.0,38.13572253587616,3.0,231.0,46.2,83.0,30.0,42.0,21.603240497666086,5.0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
