,match_id,player,season,resp_var,team,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,Home_f,over_1_f,over_2_f,over_3_f,over_4_f,over_5_f,over_6_f,over_7_f,over_8_f,over_9_f,over_10_f,over_11_f,over_12_f,over_13_f,over_14_f,over_15_f,over_16_f,over_17_f,over_18_f,over_19_f,over_20_f,innings,prev_game_fp,last_2g_avg_fp,curr_seas_total_fp,curr_seas_avg_fp,curr_seas_max_fp,curr_seas_min_fp,curr_seas_std_fp,last_3g_avg_fp,rank,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder,venue_Adelaide Oval,venue_GABBA,venue_Hobart,venue_Marvel,venue_Melbourne Cricket Ground,venue_Other,venue_Perth Stadium,venue_SCG,venue_Sydney Showground,rank_group_High,rank_group_Low,rank_group_Middle,bat_position_1.0,bat_position_2.0,bat_position_3.0,bat_position_4.0,bat_position_5.0,bat_position_6.0,bat_position_7.0,bat_position_8.0,bat_position_9.0,bat_position_10.0,bat_position_11.0,bat_position_DNB,Home_Adelaide Strikers,Home_Melbourne Stars,Home_Melbourne Renegades,Home_Brisbane Heat,Home_Perth Scorchers,Home_Sydney Sixers,Home_Sydney Thunder,Home_Hobart Hurricanes
8315,1226840.0,BR McDermott,10,131.0,Hobart Hurricanes,385.0,27.5,63.0,1.0,22.5,21.908024522113774,14.0,461.0,35.46153846153846,68.0,3.0,42.0,18.808754099334458,13.0,445.0,37.083333333333336,102.0,4.0,20.0,31.4800321512292,12.0,0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,59.5,123.0,41.0,119.0,0.0,67.57958271549181,41.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8316,1226840.0,CJ Ferguson,10,23.0,Sydney Thunder,531.0,31.235294117647058,108.0,1.0,10.0,34.54983612798458,17.0,582.0,41.57142857142857,158.0,0.0,27.0,39.825995155298884,14.0,112.0,18.666666666666668,47.0,0.0,16.5,17.025471114382317,6.0,0,,,,,,,,,,,,,,,,,,,,,1.0,56.0,63.5,211.0,70.33333333333333,84.0,56.0,14.0118997046558,70.33333333333333,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,1226840.0,CJ Green,10,2.0,Sydney Thunder,217.0,31.0,140.0,2.0,21.0,48.955762343841265,7.0,655.0,46.785714285714285,95.0,7.0,44.0,26.062583175085344,14.0,476.0,47.6,97.0,5.0,49.5,31.020423379874536,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,24.0,12.0,75.0,25.0,51.0,0.0,25.514701644346147,25.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8318,1226840.0,DJ Malan,10,52.0,Hobart Hurricanes,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2.0,3.0,12.0,24.0,12.0,21.0,3.0,12.727922061357855,12.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8319,1226840.0,DJM Short,10,15.0,Hobart Hurricanes,616.0,68.44444444444444,138.0,0.0,61.0,48.25741163570398,9.0,1182.0,78.8,152.0,4.0,86.0,39.600144299881386,15.0,920.0,83.63636363636364,215.0,12.0,61.0,61.262178752102386,11.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,43.5,180.0,60.0,93.0,3.0,49.56813492557492,60.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,1226840.0,DR Sams,10,49.0,Sydney Thunder,1004.0,59.05882352941177,120.0,7.0,55.0,34.547920683152725,17.0,782.0,55.857142857142854,137.0,2.0,46.0,47.940439237513395,14.0,285.0,47.5,132.0,12.0,34.5,43.729852503753094,6.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,42.0,84.0,42.0,53.0,31.0,15.556349186104043,42.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8321,1226840.0,N McAndrew,10,23.0,Sydney Thunder,232.0,29.0,66.0,1.0,26.0,25.156652059786154,8.0,59.0,14.75,24.0,3.0,16.0,9.97914491994847,4.0,,,,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28.0,41.5,143.0,47.66666666666666,60.0,28.0,17.21433511156714,47.66666666666666,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8322,1226840.0,NT Ellis,10,34.0,Hobart Hurricanes,552.0,36.8,98.0,1.0,41.0,28.130309022730017,15.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,111.0,73.5,225.0,75.0,111.0,36.0,37.589892258425,75.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8323,1226840.0,O Davies,10,0.0,Sydney Thunder,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.0,56.0,56.0,56.0,56.0,56.0,56.0,,56.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8324,1226840.0,PSP Handscomb,10,26.0,Hobart Hurricanes,253.0,25.3,95.0,3.0,14.0,29.484647605905764,10.0,258.0,28.666666666666668,105.0,0.0,8.0,35.84689665786984,9.0,151.0,21.571428571428573,72.0,1.0,8.0,25.76080448314935,7.0,0,,,,,,,,,,,,,,,,,,,,,2.0,55.0,34.0,68.0,34.0,55.0,13.0,29.698484809834994,34.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325,1226840.0,RP Meredith,10,18.0,Hobart Hurricanes,335.0,55.833333333333336,94.0,25.0,48.5,31.783119209207058,6.0,572.0,44.0,138.0,4.0,28.0,39.30436786584073,13.0,34.0,17.0,26.0,8.0,17.0,12.727922061357855,2.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,11.0,17.5,58.0,19.33333333333333,24.0,11.0,7.234178138070234,19.33333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8326,1226840.0,S Lamichhane,10,16.0,Hobart Hurricanes,525.0,40.38461538461539,87.0,2.0,44.0,26.616218306195883,13.0,403.0,50.375,110.0,2.0,42.5,38.65206518230485,8.0,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.0,61.0,122.0,61.0,65.0,57.0,5.656854249492381,61.0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8327,1226840.0,SM Boland,10,98.0,Hobart Hurricanes,502.0,50.2,135.0,5.0,37.5,38.28489693512748,10.0,162.0,27.0,62.0,5.0,19.0,24.673872821265817,6.0,46.0,15.333333333333334,23.0,3.0,20.0,10.785793124908958,3.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,12.0,48.0,163.0,54.333333333333336,84.0,12.0,37.634204300520736,54.333333333333336,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8328,1226840.0,SW Billings,10,75.0,Sydney Thunder,,,,,,,,,,,,,,,231.0,38.5,96.0,0.0,37.0,35.730938974507794,6.0,0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8329,1226840.0,T Sangha,10,47.0,Sydney Thunder,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,23.0,24.5,110.0,36.66666666666666,61.0,23.0,21.1266025033211,36.66666666666666,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8330,1226840.0,TH David,10,32.0,Hobart Hurricanes,141.0,23.5,43.0,3.0,19.5,15.719414747375298,6.0,,,,,,,,61.0,20.333333333333332,42.0,3.0,16.0,19.85782801147531,3.0,0,,,,,,,,,,,,,,,,,,,,,2.0,32.0,39.0,85.0,28.33333333333333,46.0,7.0,19.75685535031659,28.33333333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,1226840.0,UT Khawaja,10,27.0,Sydney Thunder,522.0,30.705882352941178,91.0,0.0,21.0,29.548190946914065,17.0,61.0,61.0,61.0,61.0,61.0,,1.0,197.0,65.66666666666667,120.0,8.0,69.0,56.07435539828642,3.0,0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,10.5,28.0,9.333333333333334,21.0,0.0,10.692676621563626,9.333333333333334,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,1226840.0,WG Jacks,10,0.0,Hobart Hurricanes,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2.0,58.0,42.5,86.0,28.666666666666668,58.0,1.0,28.53652630109932,28.666666666666668,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8333,1226838.0,AJ Turner,10,49.0,Perth Scorchers,107.0,15.285714285714286,46.0,1.0,4.0,18.91837101615152,7.0,528.0,37.714285714285715,104.0,0.0,18.5,40.04118758599329,14.0,397.0,36.09090909090909,105.0,0.0,23.0,40.736849523384954,11.0,0,,,,,,,,,,,,,,,,,,,,,1.0,18.0,30.5,93.0,31.0,43.0,18.0,12.529964086141668,31.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8334,1226838.0,AJ Tye,10,75.0,Perth Scorchers,,,,,,,,631.0,45.07142857142857,138.0,2.0,31.5,37.581632759622366,14.0,507.0,84.5,169.0,40.0,67.5,48.673401360496676,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,25.0,25.0,167.0,55.66666666666666,117.0,25.0,53.116224765445565,55.66666666666666,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8335,1226838.0,AM Hardie,10,4.0,Perth Scorchers,,,,,,,,54.0,27.0,53.0,1.0,27.0,36.76955262170047,2.0,,,,,,,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,36.5,74.0,24.666666666666668,39.0,1.0,20.64784088793144,24.666666666666668,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8336,1226838.0,C Munro,10,112.0,Perth Scorchers,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.0,5.0,15.0,105.0,35.0,75.0,5.0,36.05551275463989,35.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,1226838.0,CA Lynn,10,52.0,Brisbane Heat,527.0,37.642857142857146,129.0,0.0,20.0,42.10902907536968,14.0,530.0,40.76923076923077,114.0,0.0,29.0,41.529414969299864,13.0,243.0,48.6,83.0,0.0,50.0,30.786360616350873,5.0,0,,,,,,,,,,,,,,,,,,,,,2.0,73.0,73.0,73.0,73.0,73.0,73.0,,73.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8338,1226838.0,CT Bancroft,10,15.0,Perth Scorchers,390.0,30.0,71.0,0.0,29.0,24.031229681395832,13.0,408.0,37.09090909090909,112.0,0.0,24.0,37.692053659769044,11.0,234.0,46.8,90.0,1.0,49.0,38.7840173267288,5.0,0,,,,,,,,,,,,,,,,,,,,,1.0,44.0,44.0,44.0,44.0,44.0,44.0,,44.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8339,1226838.0,Fawad Ahmed,10,87.0,Perth Scorchers,599.0,42.785714285714285,108.0,7.0,37.0,25.64004851618046,14.0,448.0,37.333333333333336,78.0,4.0,38.5,24.82423058711839,12.0,510.0,51.0,88.0,3.0,46.5,27.402351886086144,10.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,16.0,22.5,86.0,28.666666666666668,41.0,16.0,12.503332889007368,28.666666666666668,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8340,1226838.0,JA Burns,10,2.0,Brisbane Heat,74.0,14.8,47.0,0.0,10.0,18.833480825381166,5.0,88.0,17.6,58.0,2.0,4.0,23.723406163533937,5.0,328.0,46.857142857142854,85.0,5.0,50.0,29.991268570638862,7.0,0,,,,,,,,,,,,,,,,,,,,,2.0,47.0,24.0,48.0,24.0,47.0,1.0,32.526911934581186,24.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8341,1226838.0,JA Richardson,10,77.0,Perth Scorchers,795.0,56.785714285714285,124.0,7.0,54.0,33.06445586665902,14.0,340.0,68.0,139.0,26.0,52.0,42.79602785306132,5.0,312.0,39.0,68.0,6.0,46.0,21.567170819160708,8.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,164.0,99.0,306.0,102.0,164.0,34.0,65.20736154760442,102.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8342,1226838.0,JD Wildermuth,10,51.0,Brisbane Heat,97.0,13.857142857142858,29.0,1.0,7.0,11.081945849422103,7.0,285.0,28.5,70.0,5.0,25.0,24.8428393438968,10.0,453.0,41.18181818181818,109.0,3.0,30.0,33.28308333618802,11.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,44.5,89.0,44.5,83.0,6.0,54.44722215136416,44.5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8343,1226838.0,JJ Bazley,10,27.0,Brisbane Heat,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8344,1226838.0,JJ Peirson,10,18.0,Brisbane Heat,91.0,11.375,25.0,0.0,7.0,10.459957661755343,8.0,243.0,24.3,60.0,2.0,19.0,20.725990125122287,10.0,260.0,28.88888888888889,51.0,1.0,26.0,18.100030693651078,9.0,0,,,,,,,,,,,,,,,,,,,,,2.0,20.0,20.0,20.0,20.0,20.0,20.0,,20.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8345,1226838.0,JJ Roy,10,14.0,Perth Scorchers,,,,,,,,,,,,,,,107.0,17.833333333333332,44.0,2.0,13.5,16.582118883504204,6.0,0,,,,,,,,,,,,,,,,,,,,,1.0,45.0,36.0,72.0,36.0,45.0,27.0,12.727922061357855,36.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8346,1226838.0,JL Denly,10,26.0,Brisbane Heat,,,,,,,,182.0,26.0,91.0,4.0,14.0,30.210373494325868,7.0,224.0,56.0,133.0,14.0,38.5,54.97272050753901,4.0,0,,,,,,,,,,,,,,,,,,,,,2.0,0.0,9.5,19.0,9.5,19.0,0.0,13.435028842544405,9.5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8347,1226838.0,JP Behrendorff,10,84.0,Perth Scorchers,,,,,,,,446.0,40.54545454545455,78.0,6.0,38.0,25.005453950543014,11.0,,,,,,,,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,99.0,68.0,161.0,53.66666666666666,99.0,25.0,39.71565602295061,53.66666666666666,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8348,1226838.0,JP Inglis,10,25.0,Perth Scorchers,660.0,47.142857142857146,103.0,5.0,42.5,30.744248099584276,14.0,162.0,40.5,80.0,9.0,36.5,31.649117944528353,4.0,11.0,3.6666666666666665,7.0,2.0,2.0,2.8867513459481287,3.0,0,,,,,,,,,,,,,,,,,,,,,1.0,93.0,48.5,142.0,47.333333333333336,93.0,4.0,44.54585652261424,47.333333333333336,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8349,1226838.0,L Gregory,10,21.0,Brisbane Heat,,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,57.0,65.0,130.0,65.0,73.0,57.0,11.31370849898476,65.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8350,1226838.0,LS Livingstone,10,50.0,Perth Scorchers,658.0,47.0,104.0,0.0,42.0,37.77463536452836,14.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,47.0,94.0,47.0,73.0,21.0,36.76955262170047,47.0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8351,1226838.0,M Bryant,10,5.0,Brisbane Heat,250.0,25.0,100.0,1.0,8.5,31.390019645316144,10.0,525.0,37.5,106.0,0.0,34.5,29.306733277262673,14.0,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2.0,36.0,50.5,101.0,50.5,65.0,36.0,20.50609665440988,50.5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8352,1226838.0,M Morkel,10,66.0,Brisbane Heat,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,,,,,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,,,,,,,,,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8353,1226838.0,MP Kuhnemann,10,3.0,Brisbane Heat,,,,,,,,80.0,26.666666666666668,65.0,4.0,11.0,33.38163167571851,3.0,,,,,,,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,,-3.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8354,1226838.0,MT Steketee,10,7.0,Brisbane Heat,112.0,37.333333333333336,47.0,21.0,44.0,14.224392195567912,3.0,55.0,27.5,51.0,4.0,27.5,33.23401871576773,2.0,495.0,49.5,91.0,7.0,49.5,26.671874491473016,10.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,75.0,86.0,172.0,86.0,97.0,75.0,15.556349186104043,86.0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8355,1226838.0,XC Bartlett,10,3.0,Brisbane Heat,,,,,,,,,,,,,,,,,,,,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,11.5,23.0,11.5,21.0,2.0,13.435028842544405,11.5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8356,1226869.0,A Zampa,10,26.0,Melbourne Stars,645.0,53.75,102.0,5.0,48.5,31.35754222743636,12.0,583.0,44.84615384615385,108.0,2.0,41.0,34.56840116311946,13.0,107.0,21.4,35.0,6.0,23.0,10.597169433391164,5.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,59.0,31.0,493.0,61.625,134.0,3.0,41.890801922549606,53.333333333333336,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8357,1226869.0,ADS Fletcher,10,11.0,Melbourne Stars,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.0,26.0,16.5,226.0,28.25,124.0,4.0,39.27103621900351,17.0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8358,1226869.0,AJ Finch,10,10.0,Melbourne Renegades,483.0,53.666666666666664,149.0,0.0,53.0,44.04543109109048,9.0,270.0,33.75,74.0,8.0,34.5,21.171071907541332,8.0,180.0,30.0,71.0,0.0,19.5,32.28002478313795,6.0,1,,,,,,,,,,,,,,,,,,,,,2.0,0.0,3.0,170.0,17.0,37.0,0.0,14.11854572303158,11.333333333333334,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8359,1226869.0,BJ Webster,10,50.0,Melbourne Renegades,604.0,43.142857142857146,102.0,7.0,44.0,28.09012184122641,14.0,63.0,15.75,33.0,2.0,14.0,13.450526631573451,4.0,85.0,28.333333333333332,43.0,9.0,33.0,17.473789896108208,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,51.5,246.0,27.33333333333333,96.0,2.0,33.65263734092768,35.0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
8360,1226869.0,GJ Maxwell,10,1.0,Melbourne Stars,912.0,57.0,136.0,5.0,55.5,38.59879100006459,16.0,593.0,45.61538461538461,140.0,0.0,48.0,38.50874026663398,13.0,484.0,53.77777777777778,119.0,1.0,54.0,40.242321558832124,9.0,0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,23.0,603.0,60.3,130.0,0.0,50.92925376332241,47.333333333333336,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
