,player,match_id,innings,bat_position
2,BJ Webster,1195602.0,1.0,3.0
3,DT Christian,1195602.0,1.0,4.0
4,TLW Cooper,1195602.0,1.0,5.0
5,SB Harper,1195602.0,1.0,6.0
6,SR Patel,1195602.0,1.0,7.0
7,W Sutherland,1195602.0,1.0,8.0
0,MP Stoinis,1195602.0,2.0,1.0
1,BR Dunk,1195602.0,2.0,2.0
2,HWR Cartwright,1195602.0,2.0,3.0
3,NCR Larkin,1195602.0,2.0,4.0
4,GJ Maxwell,1195602.0,2.0,5.0
0,MS Wade,1195603.0,1.0,1.0
1,CP Jewell,1195603.0,1.0,2.0
2,S Milenko,1195603.0,1.0,3.0
3,GJ Bailey,1195603.0,1.0,4.0
4,BR McDermott,1195603.0,1.0,5.0
5,DA Miller,1195603.0,1.0,6.0
6,CA Rose,1195603.0,1.0,7.0
7,TS Rogers,1195603.0,1.0,8.0
0,UT Khawaja,1195603.0,2.0,1.0
1,AD Hales,1195603.0,2.0,2.0
2,CJ Ferguson,1195603.0,2.0,3.0
3,AI Ross,1195603.0,2.0,4.0
4,M Gilkes,1195603.0,2.0,5.0
5,CH Morris,1195603.0,2.0,6.0
6,DR Sams,1195603.0,2.0,7.0
7,AJ Nair,1195603.0,2.0,8.0
0,JP Inglis,1195604.0,1.0,1.0
1,LS Livingstone,1195604.0,1.0,2.0
2,SM Whiteman,1195604.0,1.0,3.0
3,MR Marsh,1195604.0,1.0,4.0
4,CT Bancroft,1195604.0,1.0,5.0
0,T Banton,1195604.0,2.0,1.0
1,M Bryant,1195604.0,2.0,2.0
2,CA Lynn,1195604.0,2.0,3.0
3,MT Renshaw,1195604.0,2.0,4.0
4,JA Burns,1195604.0,2.0,5.0
5,BCJ Cutting,1195604.0,2.0,6.0
6,JJ Peirson,1195604.0,2.0,7.0
7,JL Pattinson,1195604.0,2.0,8.0
8,JK Lalor,1195604.0,2.0,9.0
9,B Laughlin,1195604.0,2.0,10.0
0,J Weatherald,1195605.0,1.0,1.0
1,PD Salt,1195605.0,1.0,2.0
2,TM Head,1195605.0,1.0,3.0
3,JW Wells,1195605.0,1.0,4.0
4,HJ Nielsen,1195605.0,1.0,5.0
5,MW Short,1195605.0,1.0,6.0
6,Rashid Khan,1195605.0,1.0,7.0
0,SE Marsh,1195605.0,2.0,1.0
1,MS Harris,1195605.0,2.0,2.0
2,SB Harper,1195605.0,2.0,3.0
3,BJ Webster,1195605.0,2.0,4.0
4,Mohammad Nabi,1195605.0,2.0,5.0
5,TLW Cooper,1195605.0,2.0,6.0
6,DT Christian,1195605.0,2.0,7.0
7,SR Patel,1195605.0,2.0,8.0
8,JD Wildermuth,1195605.0,2.0,9.0
9,CJ Boyce,1195605.0,2.0,10.0
10,JM Mennie,1195605.0,2.0,11.0
0,MP Stoinis,1195606.0,1.0,1.0
1,HWR Cartwright,1195606.0,1.0,2.0
2,GJ Maxwell,1195606.0,1.0,3.0
0,JR Philippe,1195606.0,2.0,1.0
1,DP Hughes,1195606.0,2.0,2.0
2,JM Vince,1195606.0,2.0,3.0
3,MC Henriques,1195606.0,2.0,4.0
4,JC Silk,1195606.0,2.0,5.0
5,TK Curran,1195606.0,2.0,6.0
6,J Avendano,1195606.0,2.0,7.0
7,BJ Dwarshuis,1195606.0,2.0,8.0
8,JM Bird,1195606.0,2.0,9.0
0,JP Inglis,1195607.0,1.0,1.0
1,LS Livingstone,1195607.0,1.0,2.0
2,SM Whiteman,1195607.0,1.0,3.0
3,MR Marsh,1195607.0,1.0,4.0
4,TH David,1195607.0,1.0,5.0
5,CT Bancroft,1195607.0,1.0,6.0
6,C Green,1195607.0,1.0,7.0
7,CJ Jordan,1195607.0,1.0,8.0
0,MS Wade,1195607.0,2.0,1.0
1,CP Jewell,1195607.0,2.0,2.0
2,DA Miller,1195607.0,2.0,3.0
3,GJ Bailey,1195607.0,2.0,4.0
4,BR McDermott,1195607.0,2.0,5.0
5,S Milenko,1195607.0,2.0,6.0
6,CA Rose,1195607.0,2.0,7.0
7,TS Rogers,1195607.0,2.0,8.0
8,NT Ellis,1195607.0,2.0,9.0
9,Qais Ahmad,1195607.0,2.0,10.0
10,SM Boland,1195607.0,2.0,11.0
0,PD Salt,1195608.0,1.0,1.0
1,J Weatherald,1195608.0,1.0,2.0
2,TM Head,1195608.0,1.0,3.0
3,JW Wells,1195608.0,1.0,4.0
4,HJ Nielsen,1195608.0,1.0,5.0
5,MW Short,1195608.0,1.0,6.0
6,MG Neser,1195608.0,1.0,7.0
7,Rashid Khan,1195608.0,1.0,8.0
8,PM Siddle,1195608.0,1.0,9.0
9,HNA Conway,1195608.0,1.0,10.0
10,LN O'Connor,1195608.0,1.0,11.0
0,M Bryant,1195608.0,2.0,1.0
1,CA Lynn,1195608.0,2.0,2.0
2,MT Renshaw,1195608.0,2.0,3.0
3,AB de Villiers,1195608.0,2.0,4.0
4,JA Burns,1195608.0,2.0,5.0
0,SE Marsh,1195609.0,1.0,1.0
1,MS Harris,1195609.0,1.0,2.0
2,SB Harper,1195609.0,1.0,3.0
3,BJ Webster,1195609.0,1.0,4.0
4,DT Christian,1195609.0,1.0,5.0
5,Mohammad Nabi,1195609.0,1.0,6.0
0,UT Khawaja,1195609.0,2.0,1.0
1,AD Hales,1195609.0,2.0,2.0
2,CJ Ferguson,1195609.0,2.0,3.0
3,DR Sams,1195609.0,2.0,4.0
4,AI Ross,1195609.0,2.0,5.0
5,CH Morris,1195609.0,2.0,6.0
6,JS Lenton,1195609.0,2.0,7.0
7,N McAndrew,1195609.0,2.0,8.0
8,JD Cook,1195609.0,2.0,9.0
0,JP Inglis,1195610.0,1.0,1.0
1,LS Livingstone,1195610.0,1.0,2.0
2,C Green,1195610.0,1.0,3.0
3,MR Marsh,1195610.0,1.0,4.0
4,CT Bancroft,1195610.0,1.0,5.0
5,TH David,1195610.0,1.0,6.0
6,J Morgan,1195610.0,1.0,7.0
7,CJ Jordan,1195610.0,1.0,8.0
8,JA Richardson,1195610.0,1.0,9.0
9,Fawad Ahmed,1195610.0,1.0,10.0
10,JS Paris,1195610.0,1.0,11.0
0,HWR Cartwright,1195610.0,2.0,1.0
1,MP Stoinis,1195610.0,2.0,2.0
2,BR Dunk,1195610.0,2.0,3.0
3,SE Gotch,1195610.0,2.0,4.0
0,JR Philippe,1195611.0,1.0,1.0
1,DP Hughes,1195611.0,1.0,2.0
2,JM Vince,1195611.0,1.0,3.0
3,MC Henriques,1195611.0,1.0,4.0
0,M Bryant,1195612.0,1.0,1.0
1,CA Lynn,1195612.0,1.0,2.0
2,AB de Villiers,1195612.0,1.0,3.0
3,MT Renshaw,1195612.0,1.0,4.0
4,JA Burns,1195612.0,1.0,5.0
5,JJ Peirson,1195612.0,1.0,6.0
6,BCJ Cutting,1195612.0,1.0,7.0
7,JK Lalor,1195612.0,1.0,8.0
8,MJ Swepson,1195612.0,1.0,9.0
9,B Laughlin,1195612.0,1.0,10.0
10,Mujeeb Ur Rahman,1195612.0,1.0,11.0
0,PD Salt,1195612.0,2.0,1.0
1,J Weatherald,1195612.0,2.0,2.0
0,HWR Cartwright,1195613.0,1.0,1.0
1,MP Stoinis,1195613.0,1.0,2.0
2,NM Coulter-Nile,1195613.0,1.0,3.0
3,NJ Maddinson,1195613.0,1.0,4.0
4,GJ Maxwell,1195613.0,1.0,5.0
5,NCR Larkin,1195613.0,1.0,6.0
6,SE Gotch,1195613.0,1.0,7.0
7,CD Hinchliffe,1195613.0,1.0,8.0
0,JP Inglis,1195613.0,2.0,1.0
1,LS Livingstone,1195613.0,2.0,2.0
2,CT Bancroft,1195613.0,2.0,3.0
3,MR Marsh,1195613.0,2.0,4.0
4,KR Patterson,1195613.0,2.0,5.0
5,TH David,1195613.0,2.0,6.0
6,C Green,1195613.0,2.0,7.0
7,CJ Jordan,1195613.0,2.0,8.0
8,JA Richardson,1195613.0,2.0,9.0
9,M Kelly,1195613.0,2.0,10.0
10,Fawad Ahmed,1195613.0,2.0,11.0
0,JR Philippe,1195614.0,1.0,1.0
1,DP Hughes,1195614.0,1.0,2.0
2,JM Vince,1195614.0,1.0,3.0
3,MC Henriques,1195614.0,1.0,4.0
4,JC Silk,1195614.0,1.0,5.0
5,J Avendano,1195614.0,1.0,6.0
6,TK Curran,1195614.0,1.0,7.0
7,BJ Dwarshuis,1195614.0,1.0,8.0
8,NM Lyon,1195614.0,1.0,9.0
9,JM Bird,1195614.0,1.0,10.0
0,UT Khawaja,1195614.0,2.0,1.0
1,AD Hales,1195614.0,2.0,2.0
2,CJ Ferguson,1195614.0,2.0,3.0
3,DR Sams,1195614.0,2.0,4.0
0,J Weatherald,1195615.0,1.0,1.0
1,PD Salt,1195615.0,1.0,2.0
2,TM Head,1195615.0,1.0,3.0
3,JW Wells,1195615.0,1.0,4.0
4,HJ Nielsen,1195615.0,1.0,5.0
5,MW Short,1195615.0,1.0,6.0
0,MS Wade,1195615.0,2.0,1.0
1,CP Jewell,1195615.0,2.0,2.0
2,JR Doran,1195615.0,2.0,3.0
3,DA Miller,1195615.0,2.0,4.0
4,BR McDermott,1195615.0,2.0,5.0
5,GJ Bailey,1195615.0,2.0,6.0
6,CA Rose,1195615.0,2.0,7.0
7,TS Rogers,1195615.0,2.0,8.0
0,SE Marsh,1195616.0,1.0,1.0
1,MS Harris,1195616.0,1.0,2.0
2,SB Harper,1195616.0,1.0,3.0
3,BJ Webster,1195616.0,1.0,4.0
4,W Sutherland,1195616.0,1.0,5.0
5,Mohammad Nabi,1195616.0,1.0,6.0
6,DT Christian,1195616.0,1.0,7.0
7,SR Patel,1195616.0,1.0,8.0
0,SD Heazlett,1195616.0,2.0,1.0
1,CA Lynn,1195616.0,2.0,2.0
2,AB de Villiers,1195616.0,2.0,3.0
3,MT Renshaw,1195616.0,2.0,4.0
4,JA Burns,1195616.0,2.0,5.0
5,JJ Peirson,1195616.0,2.0,6.0
6,BCJ Cutting,1195616.0,2.0,7.0
7,JK Lalor,1195616.0,2.0,8.0
8,JL Pattinson,1195616.0,2.0,9.0
9,B Laughlin,1195616.0,2.0,10.0
10,Mujeeb Ur Rahman,1195616.0,2.0,11.0
0,JR Philippe,1195617.0,1.0,1.0
1,DP Hughes,1195617.0,1.0,2.0
2,JM Vince,1195617.0,1.0,3.0
3,MC Henriques,1195617.0,1.0,4.0
4,TK Curran,1195617.0,1.0,5.0
0,MP Stoinis,1195617.0,2.0,1.0
1,HWR Cartwright,1195617.0,2.0,2.0
2,NJ Maddinson,1195617.0,2.0,3.0
3,GJ Maxwell,1195617.0,2.0,4.0
4,NCR Larkin,1195617.0,2.0,5.0
5,SE Gotch,1195617.0,2.0,6.0
6,J Merlo,1195617.0,2.0,7.0
0,UT Khawaja,1195618.0,1.0,1.0
1,AD Hales,1195618.0,1.0,2.0
2,CJ Ferguson,1195618.0,1.0,3.0
3,AJ Nair,1195618.0,1.0,4.0
4,DR Sams,1195618.0,1.0,5.0
5,AI Ross,1195618.0,1.0,6.0
6,CH Morris,1195618.0,1.0,7.0
0,JP Inglis,1195618.0,2.0,1.0
1,LS Livingstone,1195618.0,2.0,2.0
2,KR Patterson,1195618.0,2.0,3.0
3,MR Marsh,1195618.0,2.0,4.0
0,MS Wade,1195619.0,1.0,1.0
1,M Wright,1195619.0,1.0,2.0
2,JR Doran,1195619.0,1.0,3.0
3,DA Miller,1195619.0,1.0,4.0
4,BR McDermott,1195619.0,1.0,5.0
0,MS Harris,1195619.0,2.0,1.0
1,SE Marsh,1195619.0,2.0,2.0
2,SB Harper,1195619.0,2.0,3.0
3,BJ Webster,1195619.0,2.0,4.0
4,Mohammad Nabi,1195619.0,2.0,5.0
5,DT Christian,1195619.0,2.0,6.0
6,SR Patel,1195619.0,2.0,7.0
0,J Weatherald,1195620.0,1.0,1.0
1,PD Salt,1195620.0,1.0,2.0
2,TM Head,1195620.0,1.0,3.0
3,AT Carey,1195620.0,1.0,4.0
4,JW Wells,1195620.0,1.0,5.0
5,MW Short,1195620.0,1.0,6.0
0,NJ Maddinson,1195620.0,2.0,1.0
1,MP Stoinis,1195620.0,2.0,2.0
2,NCR Larkin,1195620.0,2.0,3.0
3,GJ Maxwell,1195620.0,2.0,4.0
4,PSP Handscomb,1195620.0,2.0,5.0
5,SE Gotch,1195620.0,2.0,6.0
6,CD Hinchliffe,1195620.0,2.0,7.0
7,A Zampa,1195620.0,2.0,8.0
8,DJ Worrall,1195620.0,2.0,9.0
0,SD Heazlett,1195621.0,1.0,1.0
1,CA Lynn,1195621.0,1.0,2.0
2,MT Renshaw,1195621.0,1.0,3.0
3,M Labuschagne,1195621.0,1.0,4.0
4,AB de Villiers,1195621.0,1.0,5.0
5,JJ Peirson,1195621.0,1.0,6.0
6,BCJ Cutting,1195621.0,1.0,7.0
7,JL Pattinson,1195621.0,1.0,8.0
8,MJ Swepson,1195621.0,1.0,9.0
9,B Laughlin,1195621.0,1.0,10.0
0,JR Philippe,1195621.0,2.0,1.0
1,JM Vince,1195621.0,2.0,2.0
2,SPD Smith,1195621.0,2.0,3.0
3,MC Henriques,1195621.0,2.0,4.0
0,MS Wade,1195622.0,1.0,1.0
1,DJM Short,1195622.0,1.0,2.0
2,M Wright,1195622.0,1.0,3.0
3,DA Miller,1195622.0,1.0,4.0
4,BR McDermott,1195622.0,1.0,5.0
5,GJ Bailey,1195622.0,1.0,6.0
6,CA Rose,1195622.0,1.0,7.0
7,NT Ellis,1195622.0,1.0,8.0
0,UT Khawaja,1195622.0,2.0,1.0
1,AD Hales,1195622.0,2.0,2.0
2,CJ Ferguson,1195622.0,2.0,3.0
3,AI Ross,1195622.0,2.0,4.0
4,CH Morris,1195622.0,2.0,5.0
5,JS Lenton,1195622.0,2.0,6.0
6,DR Sams,1195622.0,2.0,7.0
7,AJ Nair,1195622.0,2.0,8.0
8,GS Sandhu,1195622.0,2.0,9.0
9,JD Cook,1195622.0,2.0,10.0
10,L Bowe,1195622.0,2.0,11.0
0,J Weatherald,1195623.0,1.0,1.0
1,PD Salt,1195623.0,1.0,2.0
2,TM Head,1195623.0,1.0,3.0
3,AT Carey,1195623.0,1.0,4.0
4,JW Wells,1195623.0,1.0,5.0
5,Rashid Khan,1195623.0,1.0,6.0
0,JP Inglis,1195623.0,2.0,1.0
1,LS Livingstone,1195623.0,2.0,2.0
2,KR Patterson,1195623.0,2.0,3.0
3,MR Marsh,1195623.0,2.0,4.0
4,AJ Turner,1195623.0,2.0,5.0
5,CT Bancroft,1195623.0,2.0,6.0
6,AC Agar,1195623.0,2.0,7.0
7,CJ Jordan,1195623.0,2.0,8.0
8,JA Richardson,1195623.0,2.0,9.0
0,AJ Finch,1195624.0,1.0,1.0
1,TLW Cooper,1195624.0,1.0,2.0
2,NA McSweeney,1195624.0,1.0,3.0
3,BJ Webster,1195624.0,1.0,4.0
4,Mohammad Nabi,1195624.0,1.0,5.0
5,DT Christian,1195624.0,1.0,6.0
0,JR Philippe,1195624.0,2.0,1.0
1,JM Vince,1195624.0,2.0,2.0
2,SPD Smith,1195624.0,2.0,3.0
3,MC Henriques,1195624.0,2.0,4.0
4,DP Hughes,1195624.0,2.0,5.0
0,SD Heazlett,1195625.0,1.0,1.0
1,BCJ Cutting,1195625.0,1.0,2.0
2,CA Lynn,1195625.0,1.0,3.0
3,AB de Villiers,1195625.0,1.0,4.0
4,MT Renshaw,1195625.0,1.0,5.0
5,M Labuschagne,1195625.0,1.0,6.0
0,MP Stoinis,1195625.0,2.0,1.0
1,SE Gotch,1195625.0,2.0,2.0
2,NCR Larkin,1195625.0,2.0,3.0
3,PSP Handscomb,1195625.0,2.0,4.0
4,GJ Maxwell,1195625.0,2.0,5.0
5,NJ Maddinson,1195625.0,2.0,6.0
6,NM Coulter-Nile,1195625.0,2.0,7.0
7,CD Hinchliffe,1195625.0,2.0,8.0
8,A Zampa,1195625.0,2.0,9.0
9,S Lamichhane,1195625.0,2.0,10.0
10,Dilbar Hussain,1195625.0,2.0,11.0
0,JP Inglis,1195626.0,1.0,1.0
1,LS Livingstone,1195626.0,1.0,2.0
2,MR Marsh,1195626.0,1.0,3.0
3,CT Bancroft,1195626.0,1.0,4.0
4,AJ Turner,1195626.0,1.0,5.0
5,TH David,1195626.0,1.0,6.0
0,UT Khawaja,1195626.0,2.0,1.0
1,AD Hales,1195626.0,2.0,2.0
2,CJ Ferguson,1195626.0,2.0,3.0
3,AI Ross,1195626.0,2.0,4.0
4,CH Morris,1195626.0,2.0,5.0
0,MS Wade,1195627.0,1.0,1.0
1,DJM Short,1195627.0,1.0,2.0
2,BR McDermott,1195627.0,1.0,3.0
0,PD Salt,1195627.0,2.0,1.0
1,J Weatherald,1195627.0,2.0,2.0
2,TM Head,1195627.0,2.0,3.0
3,AT Carey,1195627.0,2.0,4.0
4,JW Wells,1195627.0,2.0,5.0
5,Rashid Khan,1195627.0,2.0,6.0
6,MW Short,1195627.0,2.0,7.0
7,MG Neser,1195627.0,2.0,8.0
8,PM Siddle,1195627.0,2.0,9.0
9,WA Agar,1195627.0,2.0,10.0
0,SD Heazlett,1195628.0,1.0,1.0
1,BCJ Cutting,1195628.0,1.0,2.0
2,CA Lynn,1195628.0,1.0,3.0
3,AB de Villiers,1195628.0,1.0,4.0
4,MT Renshaw,1195628.0,1.0,5.0
5,M Labuschagne,1195628.0,1.0,6.0
6,JA Prestwidge,1195628.0,1.0,7.0
0,TLW Cooper,1195628.0,2.0,1.0
1,AJ Finch,1195628.0,2.0,2.0
2,DT Christian,1195628.0,2.0,3.0
3,BJ Webster,1195628.0,2.0,4.0
4,Mohammad Nabi,1195628.0,2.0,5.0
0,UT Khawaja,1195629.0,1.0,1.0
1,AD Hales,1195629.0,1.0,2.0
2,CJ Ferguson,1195629.0,1.0,3.0
3,AI Ross,1195629.0,1.0,4.0
4,CH Morris,1195629.0,1.0,5.0
5,DR Sams,1195629.0,1.0,6.0
6,AJ Nair,1195629.0,1.0,7.0
0,MS Wade,1195629.0,2.0,1.0
1,DJM Short,1195629.0,2.0,2.0
2,M Wright,1195629.0,2.0,3.0
3,BR McDermott,1195629.0,2.0,4.0
4,GJ Bailey,1195629.0,2.0,5.0
5,S Milenko,1195629.0,2.0,6.0
6,CA Rose,1195629.0,2.0,7.0
7,NT Ellis,1195629.0,2.0,8.0
8,JP Faulkner,1195629.0,2.0,9.0
9,Qais Ahmad,1195629.0,2.0,10.0
0,JR Philippe,1195630.0,1.0,1.0
1,JM Vince,1195630.0,1.0,2.0
2,SPD Smith,1195630.0,1.0,3.0
3,MC Henriques,1195630.0,1.0,4.0
4,DP Hughes,1195630.0,1.0,5.0
5,JC Silk,1195630.0,1.0,6.0
6,SA Abbott,1195630.0,1.0,7.0
7,BJ Dwarshuis,1195630.0,1.0,8.0
8,SNJ O'Keefe,1195630.0,1.0,9.0
0,NJ Maddinson,1195630.0,2.0,1.0
1,MP Stoinis,1195630.0,2.0,2.0
2,NCR Larkin,1195630.0,2.0,3.0
3,PSP Handscomb,1195630.0,2.0,4.0
4,GJ Maxwell,1195630.0,2.0,5.0
5,SE Gotch,1195630.0,2.0,6.0
6,NM Coulter-Nile,1195630.0,2.0,7.0
7,CD Hinchliffe,1195630.0,2.0,8.0
8,A Zampa,1195630.0,2.0,9.0
9,DJ Worrall,1195630.0,2.0,10.0
10,Haris Rauf,1195630.0,2.0,11.0
0,UT Khawaja,1195631.0,1.0,1.0
1,AD Hales,1195631.0,1.0,2.0
2,CJ Ferguson,1195631.0,1.0,3.0
3,AI Ross,1195631.0,1.0,4.0
4,AJ Nair,1195631.0,1.0,5.0
5,CH Morris,1195631.0,1.0,6.0
6,DR Sams,1195631.0,1.0,7.0
7,JS Lenton,1195631.0,1.0,8.0
8,CP Tremain,1195631.0,1.0,9.0
0,J Weatherald,1195631.0,2.0,1.0
1,PD Salt,1195631.0,2.0,2.0
2,TM Head,1195631.0,2.0,3.0
3,AT Carey,1195631.0,2.0,4.0
4,JW Wells,1195631.0,2.0,5.0
5,Rashid Khan,1195631.0,2.0,6.0
6,MW Short,1195631.0,2.0,7.0
7,MG Neser,1195631.0,2.0,8.0
8,PM Siddle,1195631.0,2.0,9.0
9,B Stanlake,1195631.0,2.0,10.0
10,WA Agar,1195631.0,2.0,11.0
0,MP Stoinis,1195632.0,1.0,1.0
1,NJ Maddinson,1195632.0,1.0,2.0
2,NCR Larkin,1195632.0,1.0,3.0
3,GJ Maxwell,1195632.0,1.0,4.0
0,UT Khawaja,1195632.0,2.0,1.0
1,AD Hales,1195632.0,2.0,2.0
2,CJ Ferguson,1195632.0,2.0,3.0
3,AI Ross,1195632.0,2.0,4.0
4,CH Morris,1195632.0,2.0,5.0
5,AJ Nair,1195632.0,2.0,6.0
6,DR Sams,1195632.0,2.0,7.0
7,JS Lenton,1195632.0,2.0,8.0
8,N McAndrew,1195632.0,2.0,9.0
9,CP Tremain,1195632.0,2.0,10.0
0,JR Philippe,1195633.0,1.0,1.0
1,JM Vince,1195633.0,1.0,2.0
2,SPD Smith,1195633.0,1.0,3.0
3,MC Henriques,1195633.0,1.0,4.0
4,DP Hughes,1195633.0,1.0,5.0
5,JC Silk,1195633.0,1.0,6.0
0,MP Stoinis,1195633.0,2.0,1.0
1,GJ Maxwell,1195633.0,2.0,2.0
2,NJ Maddinson,1195633.0,2.0,3.0
3,NCR Larkin,1195633.0,2.0,4.0
4,PSP Handscomb,1195633.0,2.0,5.0
5,BR Dunk,1195633.0,2.0,6.0
6,SE Gotch,1195633.0,2.0,7.0
7,NM Coulter-Nile,1195633.0,2.0,8.0
0,WG Jacks,1226852.0,1.0,1.0
1,CA Ingram,1226852.0,1.0,2.0
2,DJM Short,1226852.0,1.0,3.0
3,PSP Handscomb,1226852.0,1.0,4.0
4,M Wright,1226852.0,1.0,5.0
5,TH David,1226852.0,1.0,6.0
6,JP Faulkner,1226852.0,1.0,7.0
7,NT Ellis,1226852.0,1.0,8.0
8,J Botha,1226852.0,1.0,9.0
9,SM Boland,1226852.0,1.0,10.0
0,JR Philippe,1226852.0,2.0,1.0
1,J Edwards,1226852.0,2.0,2.0
2,JM Vince,1226852.0,2.0,3.0
3,DP Hughes,1226852.0,2.0,4.0
4,JC Silk,1226852.0,2.0,5.0
5,DT Christian,1226852.0,2.0,6.0
6,CR Brathwaite,1226852.0,2.0,7.0
7,BJ Dwarshuis,1226852.0,2.0,8.0
0,JP Inglis,1226867.0,1.0,1.0
1,C Munro,1226867.0,1.0,2.0
2,JM Clarke,1226867.0,1.0,3.0
3,MR Marsh,1226867.0,1.0,4.0
4,AJ Turner,1226867.0,1.0,5.0
5,CT Bancroft,1226867.0,1.0,6.0
6,AM Hardie,1226867.0,1.0,7.0
7,JA Richardson,1226867.0,1.0,8.0
0,ADS Fletcher,1226867.0,2.0,1.0
1,MP Stoinis,1226867.0,2.0,2.0
0,DJM Short,1226863.0,1.0,1.0
1,WG Jacks,1226863.0,1.0,2.0
2,BR McDermott,1226863.0,1.0,3.0
3,PSP Handscomb,1226863.0,1.0,4.0
4,CA Ingram,1226863.0,1.0,5.0
5,M Wright,1226863.0,1.0,6.0
6,TH David,1226863.0,1.0,7.0
7,JP Faulkner,1226863.0,1.0,8.0
8,NT Ellis,1226863.0,1.0,9.0
9,SM Boland,1226863.0,1.0,10.0
10,RP Meredith,1226863.0,1.0,11.0
0,PD Salt,1226863.0,2.0,1.0
1,MT Renshaw,1226863.0,2.0,2.0
2,J Weatherald,1226863.0,2.0,3.0
3,AT Carey,1226863.0,2.0,4.0
4,JW Wells,1226863.0,2.0,5.0
5,MW Short,1226863.0,2.0,6.0
6,RJ Gibson,1226863.0,2.0,7.0
0,M Bryant,1226866.0,1.0,1.0
1,SD Heazlett,1226866.0,1.0,2.0
2,CA Lynn,1226866.0,1.0,3.0
3,DW Lawrence,1226866.0,1.0,4.0
4,TLW Cooper,1226866.0,1.0,5.0
5,JD Wildermuth,1226866.0,1.0,6.0
6,JJ Peirson,1226866.0,1.0,7.0
7,MT Steketee,1226866.0,1.0,8.0
0,UT Khawaja,1226866.0,2.0,1.0
1,AD Hales,1226866.0,2.0,2.0
2,CJ Ferguson,1226866.0,2.0,3.0
3,AI Ross,1226866.0,2.0,4.0
4,BJ Holt,1226866.0,2.0,5.0
5,BCJ Cutting,1226866.0,2.0,6.0
6,DR Sams,1226866.0,2.0,7.0
7,CJ Green,1226866.0,2.0,8.0
0,JR Philippe,1226837.0,1.0,1.0
1,J Edwards,1226837.0,1.0,2.0
2,JM Vince,1226837.0,1.0,3.0
3,DP Hughes,1226837.0,1.0,4.0
4,JC Silk,1226837.0,1.0,5.0
5,DT Christian,1226837.0,1.0,6.0
0,SE Marsh,1226837.0,2.0,1.0
1,AJ Finch,1226837.0,2.0,2.0
2,SB Harper,1226837.0,2.0,3.0
3,RR Rossouw,1226837.0,2.0,4.0
4,BJ Webster,1226837.0,2.0,5.0
5,J Fraser-McGurk,1226837.0,2.0,6.0
6,KW Richardson,1226837.0,2.0,7.0
7,BAC Howell,1226837.0,2.0,8.0
8,JK Lalor,1226837.0,2.0,9.0
9,P Hatzoglou,1226837.0,2.0,10.0
10,JM Holland,1226837.0,2.0,11.0
0,DJM Short,1226850.0,1.0,1.0
1,WG Jacks,1226850.0,1.0,2.0
2,CA Ingram,1226850.0,1.0,3.0
3,PSP Handscomb,1226850.0,1.0,4.0
4,M Wright,1226850.0,1.0,5.0
5,TH David,1226850.0,1.0,6.0
6,JP Faulkner,1226850.0,1.0,7.0
0,PD Salt,1226850.0,2.0,1.0
1,J Weatherald,1226850.0,2.0,2.0
2,MT Renshaw,1226850.0,2.0,3.0
3,HJ Nielsen,1226850.0,2.0,4.0
4,JW Wells,1226850.0,2.0,5.0
5,RJ Gibson,1226850.0,2.0,6.0
6,Rashid Khan,1226850.0,2.0,7.0
7,DJ Worrall,1226850.0,2.0,8.0
8,PM Siddle,1226850.0,2.0,9.0
9,WA Agar,1226850.0,2.0,10.0
10,DR Briggs,1226850.0,2.0,11.0
0,JP Inglis,1226841.0,1.0,1.0
1,C Munro,1226841.0,1.0,2.0
2,MR Marsh,1226841.0,1.0,3.0
3,JM Clarke,1226841.0,1.0,4.0
4,AJ Turner,1226841.0,1.0,5.0
5,CT Bancroft,1226841.0,1.0,6.0
6,AM Hardie,1226841.0,1.0,7.0
7,JA Richardson,1226841.0,1.0,8.0
8,AJ Tye,1226841.0,1.0,9.0
9,JP Behrendorff,1226841.0,1.0,10.0
10,Fawad Ahmed,1226841.0,1.0,11.0
0,SE Marsh,1226841.0,2.0,1.0
1,AJ Finch,1226841.0,2.0,2.0
2,SB Harper,1226841.0,2.0,3.0
3,RR Rossouw,1226841.0,2.0,4.0
4,J Fraser-McGurk,1226841.0,2.0,5.0
0,MP Stoinis,1226828.0,1.0,1.0
1,ADS Fletcher,1226828.0,1.0,2.0
2,GJ Maxwell,1226828.0,1.0,3.0
3,HWR Cartwright,1226828.0,1.0,4.0
4,BR Dunk,1226828.0,1.0,5.0
5,NCR Larkin,1226828.0,1.0,6.0
6,CD Hinchliffe,1226828.0,1.0,7.0
7,A Zampa,1226828.0,1.0,8.0
8,LC Hatcher,1226828.0,1.0,9.0
9,B Stanlake,1226828.0,1.0,10.0
0,UT Khawaja,1226828.0,2.0,1.0
1,AD Hales,1226828.0,2.0,2.0
2,CJ Ferguson,1226828.0,2.0,3.0
3,AI Ross,1226828.0,2.0,4.0
4,BCJ Cutting,1226828.0,2.0,5.0
5,DR Sams,1226828.0,2.0,6.0
6,CJ Green,1226828.0,2.0,7.0
7,N McAndrew,1226828.0,2.0,8.0
8,BJ Holt,1226828.0,2.0,9.0
9,JD Cook,1226828.0,2.0,10.0
0,M Bryant,1226872.0,1.0,1.0
1,SD Heazlett,1226872.0,1.0,2.0
2,CA Lynn,1226872.0,1.0,3.0
