,Name,player,Team,Home_f,Round,Full_Name,season_fp_lag1,avg_season_fp_lag1,max_season_fp_lag1,min_season_fp_lag1,med_season_fp_lag1,sd_season_fp_lag1,match_cnt_lag1,season_fp_lag2,avg_season_fp_lag2,max_season_fp_lag2,min_season_fp_lag2,med_season_fp_lag2,sd_season_fp_lag2,match_cnt_lag2,season_fp_lag3,avg_season_fp_lag3,max_season_fp_lag3,min_season_fp_lag3,med_season_fp_lag3,sd_season_fp_lag3,match_cnt_lag3,season,rank,Opposition,Venue,opp_Adelaide Strikers,opp_Brisbane Heat,opp_Hobart Hurricanes,opp_Melbourne Renegades,opp_Melbourne Stars,opp_Perth Scorchers,opp_Sydney Sixers,opp_Sydney Thunder,venue_Adelaide Oval,venue_GABBA,venue_Hobart,venue_Marvel,venue_Melbourne Cricket Ground,venue_Other,venue_Perth Stadium,venue_SCG,venue_Sydney Showground,rank_group_High,rank_group_Low,rank_group_Middle,Home_Adelaide Strikers,Home_Melbourne Stars,Home_Melbourne Renegades,Home_Brisbane Heat,Home_Perth Scorchers,Home_Sydney Sixers,Home_Sydney Thunder,Home_Hobart Hurricanes,Game,prev_game_fp,last_2g_avg_fp,curr_seas_total_fp,curr_seas_avg_fp,curr_seas_max_fp,curr_seas_min_fp,curr_seas_std_fp,match_cnt,over_1_f,over_2_f,over_3_f,over_4_f,over_5_f,over_6_f,over_7_f,over_8_f,over_9_f,over_10_f,over_11_f,over_12_f,over_13_f,over_14_f,over_15_f,over_16_f,over_17_f,over_18_f,over_19_f,over_20_f,bat_position_1.0,bat_position_2.0,bat_position_3.0,bat_position_4.0,bat_position_5.0,bat_position_6.0,bat_position_7.0,bat_position_8.0,bat_position_9.0,bat_position_10.0,bat_position_11.0,bat_position_DNB,exp_pts
650,Chris Jordan,CJ Jordan,Hobart Hurricanes,0,1,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,4,Melbourne Renegades,Other,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,42.836635
651,Chris Jordan,CJ Jordan,Hobart Hurricanes,1,2,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,2,Perth Scorchers,Hobart,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,39.48808
652,Chris Jordan,CJ Jordan,Hobart Hurricanes,0,3,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,44.56324999999999
653,Chris Jordan,CJ Jordan,Hobart Hurricanes,1,4,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,1,Sydney Sixers,Hobart,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,40.960055
654,Chris Jordan,CJ Jordan,Hobart Hurricanes,1,5,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,6,Adelaide Strikers,Hobart,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,45.95671
655,Chris Jordan,CJ Jordan,Hobart Hurricanes,0,6,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,42.881190000000004
656,Chris Jordan,CJ Jordan,Hobart Hurricanes,1,7,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,5,Sydney Thunder,Hobart,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,44.45617
657,Chris Jordan,CJ Jordan,Hobart Hurricanes,1,8,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,4,Melbourne Renegades,Hobart,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,44.22062499999999
658,Chris Jordan,CJ Jordan,Hobart Hurricanes,0,8,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,3,Brisbane Heat,GABBA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,41.52564499999999
659,Chris Jordan,CJ Jordan,Hobart Hurricanes,0,9,Chris Jordan,547.0,54.7,126.0,5.0,47.0,45.09262073160579,10.0,117.0,29.25,59.0,5.0,26.5,22.306576010973384,4.0,166.0,33.2,78.0,4.0,27.0,29.52456604253482,5.0,14,8,Melbourne Stars,Melbourne Cricket Ground,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,63.0,37.0,74.0,24.666666666666668,63.0,0.0,33.6501609703926,3.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,44.086744999999986
660,Campbell Kellaway,C Kellaway,Melbourne Stars,0,1,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,2,Perth Scorchers,Perth Stadium,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.93339
661,Campbell Kellaway,C Kellaway,Melbourne Stars,1,1,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,3,Brisbane Heat,Melbourne Cricket Ground,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.015840000000015
662,Campbell Kellaway,C Kellaway,Melbourne Stars,0,2,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.529430000000037
663,Campbell Kellaway,C Kellaway,Melbourne Stars,0,3,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,1,Sydney Sixers,SCG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.08017125
664,Campbell Kellaway,C Kellaway,Melbourne Stars,0,3,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,5,Sydney Thunder,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.74371500000001
665,Campbell Kellaway,C Kellaway,Melbourne Stars,0,4,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,3,Brisbane Heat,GABBA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.16430500000002
666,Campbell Kellaway,C Kellaway,Melbourne Stars,1,5,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,4,Melbourne Renegades,Melbourne Cricket Ground,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.932740000000006
667,Campbell Kellaway,C Kellaway,Melbourne Stars,1,6,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,1,Sydney Sixers,Melbourne Cricket Ground,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.896250000000002
668,Campbell Kellaway,C Kellaway,Melbourne Stars,0,7,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.304210000000005
669,Campbell Kellaway,C Kellaway,Melbourne Stars,1,9,Campbell Kellaway,159.0,19.875,50.0,1.0,19.0,17.357069370802698,8.0,,,,,,,,,,,,,,,14,7,Hobart Hurricanes,Melbourne Cricket Ground,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.20894000000001
670,Matt Kelly,M Kelly,Perth Scorchers,1,1,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,8,Melbourne Stars,Perth Stadium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,43.42779999999997
671,Matt Kelly,M Kelly,Perth Scorchers,0,2,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,7,Hobart Hurricanes,Hobart,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,38.46744
672,Matt Kelly,M Kelly,Perth Scorchers,0,2,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,40.17019499999999
673,Matt Kelly,M Kelly,Perth Scorchers,1,3,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,3,Brisbane Heat,Perth Stadium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,42.76920499999997
674,Matt Kelly,M Kelly,Perth Scorchers,0,4,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,6,Adelaide Strikers,Adelaide Oval,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,40.05935999999998
675,Matt Kelly,M Kelly,Perth Scorchers,1,5,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,5,Sydney Thunder,Perth Stadium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,42.99325999999997
676,Matt Kelly,M Kelly,Perth Scorchers,1,6,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,4,Melbourne Renegades,Perth Stadium,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,45.01219999999998
677,Matt Kelly,M Kelly,Perth Scorchers,0,7,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,1,Sydney Sixers,SCG,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,35.42175500000003
678,Matt Kelly,M Kelly,Perth Scorchers,0,8,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,5,Sydney Thunder,Sydney Showground,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,38.147259999999996
679,Matt Kelly,M Kelly,Perth Scorchers,1,9,Matt Kelly,417.0,52.125,80.0,1.0,54.0,24.36295489936661,8.0,400.0,66.66666666666667,113.0,25.0,61.5,41.46645230384035,6.0,,,,,,,,14,6,Adelaide Strikers,Perth Stadium,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,4,49.0,48.5,97.0,48.5,49.0,48.0,0.7071067811865476,2.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,45.240364999999954
680,Thomas Kelly,T Kelly,Adelaide Strikers,0,1,Thomas Kelly,126.0,31.5,66.0,6.0,27.0,26.888659319497503,4.0,139.0,12.636363636363637,53.0,0.0,8.0,15.705239426845598,11.0,309.0,25.75,51.0,0.0,24.0,17.843384310056308,12.0,14,5,Sydney Thunder,Other,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.906405000000024
681,Thomas Kelly,T Kelly,Adelaide Strikers,1,2,Thomas Kelly,126.0,31.5,66.0,6.0,27.0,26.888659319497503,4.0,139.0,12.636363636363637,53.0,0.0,8.0,15.705239426845598,11.0,309.0,25.75,51.0,0.0,24.0,17.843384310056308,12.0,14,8,Melbourne Stars,Adelaide Oval,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.160975000000033
682,Thomas Kelly,T Kelly,Adelaide Strikers,0,2,Thomas Kelly,126.0,31.5,66.0,6.0,27.0,26.888659319497503,4.0,139.0,12.636363636363637,53.0,0.0,8.0,15.705239426845598,11.0,309.0,25.75,51.0,0.0,24.0,17.843384310056308,12.0,14,3,Brisbane Heat,GABBA,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.763910000000013
683,Thomas Kelly,T Kelly,Adelaide Strikers,1,3,Thomas Kelly,126.0,31.5,66.0,6.0,27.0,26.888659319497503,4.0,139.0,12.636363636363637,53.0,0.0,8.0,15.705239426845598,11.0,309.0,25.75,51.0,0.0,24.0,17.843384310056308,12.0,14,7,Hobart Hurricanes,Adelaide Oval,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.900585000000024
684,Thomas Kelly,T Kelly,Adelaide Strikers,1,4,Thomas Kelly,126.0,31.5,66.0,6.0,27.0,26.888659319497503,4.0,139.0,12.636363636363637,53.0,0.0,8.0,15.705239426845598,11.0,309.0,25.75,51.0,0.0,24.0,17.843384310056308,12.0,14,2,Perth Scorchers,Adelaide Oval,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.367240000000017
685,Thomas Kelly,T Kelly,Adelaide Strikers,0,4,Thomas Kelly,126.0,31.5,66.0,6.0,27.0,26.888659319497503,4.0,139.0,12.636363636363637,53.0,0.0,8.0,15.705239426845598,11.0,309.0,25.75,51.0,0.0,24.0,17.843384310056308,12.0,14,4,Melbourne Renegades,Marvel,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.98436500000001
